X Z V VxVz
46 -100 2.41 1.183804646
46 -99 2.4 1.185032952
46 -98 2.4 1.185693894
46 -97 2.36 1.185529131
46 -96 2.29 1.184984918
46 -95 2.28 1.185326844
46 -94 2.32 1.187671192
46 -93 2.37 1.192179082
46 -92 2.41 1.197781686
46 -91 2.41 1.202797034
46 -90 2.38 1.205743434
46 -89 2.34 1.206864918
46 -88 2.26 1.20647495
46 -87 2.19 1.205411579
46 -86 2.13 1.204754881
46 -85 2.11 1.205322704
46 -84 2.14 1.207291606
46 -83 2.18 1.210140121
46 -82 2.21 1.213058254
46 -81 2.19 1.215448245
46 -80 2.16 1.217129198
46 -79 2.14 1.218061116
46 -78 2.15 1.21796157
46 -77 2.12 1.21623211
46 -76 2.09 1.212462966
46 -75 2.08 1.205523676
46 -74 2.07 1.196475903
46 -73 2.02 1.186586196
46 -72 1.97 1.177497699
46 -71 1.93 1.170591729
46 -70 1.93 1.166322366
46 -69 1.94 1.16427214
46 -68 1.96 1.163659175
46 -67 2 1.163727151
46 -66 2.03 1.163867679
46 -65 2.05 1.163595364
46 -64 2.05 1.162766851
46 -63 2.03 1.161455206
46 -62 2 1.159829752
46 -61 1.96 1.157924682
46 -60 1.94 1.155853374
46 -59 1.94 1.153945373
46 -58 1.95 1.152738931
46 -57 1.96 1.152626735
46 -56 1.98 1.153576031
46 -55 1.99 1.155090163
46 -54 1.99 1.156526242
46 -53 1.96 1.157495539
46 -52 1.94 1.15807791
46 -51 1.94 1.158651488
46 -50 1.96 1.159477841
46 -49 2 1.160383945
46 -48 2.01 1.160871396
46 -47 1.99 1.160571367
46 -46 1.96 1.159489873
46 -45 1.95 1.157869612
46 -44 1.95 1.155697883
46 -43 1.95 1.152850561
46 -42 1.93 1.149309496
46 -41 1.91 1.145604044
46 -40 1.92 1.142248137
46 -39 1.96 1.139497226
46 -38 1.99 1.13705164
46 -37 1.99 1.13467511
46 -36 1.98 1.132257547
46 -35 1.98 1.129848777
46 -34 1.97 1.127276803
46 -33 1.96 1.124349422
46 -32 1.94 1.120955826
46 -31 1.94 1.117206
46 -30 1.95 1.113102874
46 -29 1.93 1.108652928
46 -28 1.89 1.103772194
46 -27 1.84 1.098696942
46 -26 1.81 1.093634588
46 -25 1.79 1.088977096
46 -24 1.78 1.084806771
46 -23 1.78 1.081252057
46 -22 1.8 1.078349737
46 -21 1.8 1.07595936
46 -20 1.76 1.07397033
46 -19 1.7 1.072237568
46 -18 1.64 1.070644328
46 -17 1.59 1.06920972
46 -16 1.556935582 1.06803552
46 -15 1.527627875 1.06722764
46 -14 1.507019074 1.066879886
46 -13 1.493037415 1.066924086
46 -12 1.468174132 1.06697865
46 -11 1.452710073 1.067235106
46 -10 1.447792384 1.067657224
46 -9 1.442817997 1.068088378
46 -8 1.429448066 1.068392971
46 -7 1.413629597 1.06850965
46 -6 1.399211362 1.068452834
46 -5 1.387794596 1.068321489
46 -4 1.377622384 1.068246603
46 -3 1.369619101 1.068314198
46 -2 1.360468043 1.068504889
46 -1 1.352312053 1.068694306
46 0 1.346458555 1.068746795
47 -200 2.37 1.08
47 -199 2.37 1.08
47 -198 2.37 1.08
47 -197 2.37 1.08
47 -196 2.37 1.08
47 -195 2.37 1.08
47 -194 2.37 1.08
47 -193 2.37 1.08
47 -192 2.37 1.08
47 -191 2.37 1.08
47 -190 2.37 1.08
47 -189 2.37 1.08
47 -188 2.37 1.08
47 -187 2.37 1.08
47 -186 2.37 1.08
47 -185 2.37 1.08
47 -184 2.37 1.08
47 -183 2.37 1.08
47 -182 2.37 1.08
47 -181 2.37 1.08
47 -180 2.37 1.08
47 -179 2.37 1.08
47 -178 2.37 1.08
47 -177 2.37 1.08
47 -176 2.37 1.08
47 -175 2.37 1.08
47 -174 2.37 1.08
47 -173 2.37 1.080000003
47 -172 2.369999998 1.080000022
47 -171 2.369999988 1.080000142
47 -170 2.369999933 1.080000729
47 -169 2.36999968 1.080003315
47 -168 2.369998688 1.08001234
47 -167 2.369995316 1.080038416
47 -166 2.369985272 1.08010203
47 -165 2.369958856 1.080234285
47 -164 2.36989762 1.080497377
47 -163 2.369772578 1.080940191
47 -162 2.369548365 1.081605784
47 -161 2.369198814 1.082507479
47 -160 2.368735649 1.0836511
47 -159 2.368240346 1.084962422
47 -158 2.367877184 1.086375408
47 -157 2.3678664 1.087823935
47 -156 2.368413342 1.089271903
47 -155 2.36965867 1.09072292
47 -154 2.371742845 1.092209115
47 -153 2.375043659 1.093767195
47 -152 2.380505373 1.095417651
47 -151 2.389831595 1.097106188
47 -150 2.4052653 1.098749273
47 -149 2.428808663 1.100300577
47 -148 2.460506268 1.1018125
47 -147 2.495907927 1.103435688
47 -146 2.525137774 1.10533068
47 -145 2.541465028 1.107600039
47 -144 2.546695326 1.109968657
47 -143 2.546626473 1.112248547
47 -142 2.544374316 1.114248197
47 -141 2.538267964 1.115750064
47 -140 2.526020203 1.116875037
47 -139 2.50944969 1.117548937
47 -138 2.4926764 1.118031408
47 -137 2.479028475 1.118032329
47 -136 2.467126825 1.11785069
47 -135 2.452840509 1.117603853
47 -134 2.433853604 1.117451268
47 -133 2.412261643 1.11745952
47 -132 2.406783752 1.11769903
47 -131 2.430550808 1.118300991
47 -130 2.473180611 1.119420766
47 -129 2.51496333 1.121125817
47 -128 2.537513097 1.123400126
47 -127 2.535019196 1.126146153
47 -126 2.525098605 1.129335385
47 -125 2.538361975 1.132558708
47 -124 2.574892878 1.135189299
47 -123 2.599849807 1.136292543
47 -122 2.597451351 1.135706599
47 -121 2.568758874 1.133912722
47 -120 2.538765686 1.132077247
47 -119 2.520000538 1.131011667
47 -118 2.54 1.131152992
47 -117 2.57 1.132480139
47 -116 2.59 1.134804223
47 -115 2.605 1.137807395
47 -114 2.595 1.141148493
47 -113 2.565 1.144625697
47 -112 2.525 1.148179558
47 -111 2.5 1.151879857
47 -110 2.505 1.155722483
47 -109 2.54 1.159475977
47 -108 2.58 1.162689024
47 -107 2.56 1.16515723
47 -106 2.485 1.167248991
47 -105 2.41 1.169731454
47 -104 2.405 1.172979439
47 -103 2.46 1.176557777
47 -102 2.485 1.17965406
47 -101 2.45 1.181876641
47 -100 2.4 1.183464927
47 -99 2.39 1.184680957
47 -98 2.395 1.185359924
47 -97 2.355 1.185265326
47 -96 2.295 1.184821383
47 -95 2.285 1.185221162
47 -94 2.32 1.187531762
47 -93 2.375 1.191874789
47 -92 2.415 1.197290147
47 -91 2.41 1.201891474
47 -90 2.38 1.204933708
47 -89 2.34 1.206087727
47 -88 2.265 1.20566449
47 -87 2.18 1.204524964
47 -86 2.12 1.20381039
47 -85 2.1 1.204410756
47 -84 2.13 1.206507598
47 -83 2.175 1.209517649
47 -82 2.21 1.212528659
47 -81 2.195 1.214864672
47 -80 2.155 1.216327714
47 -79 2.135 1.216939297
47 -78 2.145 1.216527354
47 -77 2.125 1.214599418
47 -76 2.09 1.210584641
47 -75 2.085 1.204337699
47 -74 2.08 1.195703899
47 -73 2.03 1.185980738
47 -72 1.975 1.176879027
47 -71 1.93 1.169835382
47 -70 1.92 1.165438038
47 -69 1.935 1.163377554
47 -68 1.96 1.162896196
47 -67 2 1.163182393
47 -66 2.035 1.16354919
47 -65 2.055 1.163445041
47 -64 2.055 1.162691805
47 -63 2.035 1.161355531
47 -62 2 1.159616903
47 -61 1.955 1.157563644
47 -60 1.935 1.155392121
47 -59 1.935 1.153523223
47 -58 1.945 1.152517367
47 -57 1.96 1.152691548
47 -56 1.98 1.153863616
47 -55 1.99 1.155400553
47 -54 1.99 1.156637949
47 -53 1.96 1.157292383
47 -52 1.935 1.157604985
47 -51 1.935 1.158039757
47 -50 1.96 1.158822867
47 -49 2 1.159693749
47 -48 2.015 1.160107594
47 -47 1.99 1.159724729
47 -46 1.96 1.158594233
47 -45 1.95 1.156967287
47 -44 1.955 1.15481754
47 -43 1.955 1.152002869
47 -42 1.93 1.148522915
47 -41 1.91 1.144904541
47 -40 1.92 1.141662605
47 -39 1.96 1.139011626
47 -38 1.99 1.136645739
47 -37 1.995 1.134312041
47 -36 1.985 1.131921396
47 -35 1.985 1.129508204
47 -34 1.975 1.126918619
47 -33 1.965 1.123956273
47 -32 1.945 1.1205472
47 -31 1.945 1.116809611
47 -30 1.955 1.112772816
47 -29 1.935 1.108438973
47 -28 1.895 1.103722986
47 -27 1.845 1.098837521
47 -26 1.815 1.093951337
47 -25 1.795 1.089460723
47 -24 1.78 1.085390704
47 -23 1.785 1.081943643
47 -22 1.795 1.079045905
47 -21 1.79 1.076644679
47 -20 1.75 1.074624126
47 -19 1.69 1.072874667
47 -18 1.63 1.071337245
47 -17 1.585 1.070016614
47 -16 1.547681896 1.068976542
47 -15 1.522866473 1.068286865
47 -14 1.502219701 1.067995112
47 -13 1.483405891 1.068041193
47 -12 1.471263167 1.067938461
47 -11 1.449573214 1.068065245
47 -10 1.443518066 1.06838939
47 -9 1.439427213 1.068716131
47 -8 1.427703052 1.068915131
47 -7 1.414086458 1.068926251
47 -6 1.398841087 1.068771307
47 -5 1.388336721 1.068558216
47 -4 1.379301737 1.068425342
47 -3 1.370524684 1.068473495
47 -2 1.360854523 1.068696762
47 -1 1.352520778 1.06893435
47 0 1.347125191 1.068974021
48 -200 2.37 1.08
48 -199 2.37 1.08
48 -198 2.37 1.08
48 -197 2.37 1.08
48 -196 2.37 1.08
48 -195 2.37 1.08
48 -194 2.37 1.08
48 -193 2.37 1.08
48 -192 2.37 1.08
48 -191 2.37 1.08
48 -190 2.37 1.08
48 -189 2.37 1.08
48 -188 2.37 1.08
48 -187 2.37 1.08
48 -186 2.37 1.08
48 -185 2.37 1.08
48 -184 2.37 1.08
48 -183 2.37 1.08
48 -182 2.37 1.08
48 -181 2.37 1.08
48 -180 2.37 1.08
48 -179 2.37 1.08
48 -178 2.37 1.08
48 -177 2.37 1.08
48 -176 2.37 1.08
48 -175 2.37 1.08
48 -174 2.37 1.08
48 -173 2.37 1.080000002
48 -172 2.369999998 1.080000017
48 -171 2.369999983 1.080000106
48 -170 2.369999904 1.080000632
48 -169 2.369999541 1.080002982
48 -168 2.36999812 1.080011381
48 -167 2.369993319 1.080036141
48 -166 2.369979115 1.080097792
48 -165 2.369942062 1.080225739
48 -164 2.36985666 1.080484651
48 -163 2.369683263 1.080925731
48 -162 2.369373817 1.081593007
48 -161 2.368892334 1.082501399
48 -160 2.368253053 1.083640539
48 -159 2.367560532 1.084958209
48 -158 2.367024624 1.086373572
48 -157 2.366918167 1.087824057
48 -156 2.367487437 1.089271018
48 -155 2.368873659 1.090721486
48 -154 2.371167278 1.092208768
48 -153 2.374665505 1.093770773
48 -152 2.380214452 1.095418765
48 -151 2.389422861 1.097108084
48 -150 2.404453513 1.098750275
48 -149 2.427341087 1.100303096
48 -148 2.458883092 1.101812654
48 -147 2.494240203 1.103434593
48 -146 2.523769007 1.105312852
48 -145 2.540877758 1.107521977
48 -144 2.54656373 1.109901656
48 -143 2.546604661 1.112216405
48 -142 2.544301422 1.114241055
48 -141 2.538039374 1.115899334
48 -140 2.525860579 1.117068717
48 -139 2.509426803 1.117838093
48 -138 2.492882989 1.118443976
48 -137 2.479206122 1.11862947
48 -136 2.467628814 1.118504962
48 -135 2.453934702 1.118454091
48 -134 2.43535292 1.118432855
48 -133 2.414818897 1.118550244
48 -132 2.407481918 1.118850685
48 -131 2.430189849 1.119457685
48 -130 2.471344713 1.12052653
48 -129 2.512655835 1.122127252
48 -128 2.537758447 1.124238615
48 -127 2.537326684 1.126775006
48 -126 2.528814504 1.129740232
48 -125 2.542390757 1.132776107
48 -124 2.578384631 1.135281956
48 -123 2.604299781 1.136318869
48 -122 2.600132627 1.135702408
48 -121 2.570226786 1.133899764
48 -120 2.53956623 1.132079381
48 -119 2.52000325 1.131050694
48 -118 2.54 1.13124079
48 -117 2.57 1.13259758
48 -116 2.59 1.134911534
48 -115 2.61 1.137854289
48 -114 2.6 1.141102421
48 -113 2.57 1.144484182
48 -112 2.53 1.14796105
48 -111 2.5 1.151647592
48 -110 2.51 1.155549483
48 -109 2.55 1.159391021
48 -108 2.59 1.162653746
48 -107 2.57 1.165085408
48 -106 2.49 1.167072015
48 -105 2.41 1.169429542
48 -104 2.4 1.172586864
48 -103 2.46 1.176133814
48 -102 2.48 1.17924875
48 -101 2.45 1.181506915
48 -100 2.39 1.183116024
48 -99 2.38 1.184346495
48 -98 2.39 1.185068434
48 -97 2.35 1.185064065
48 -96 2.3 1.184731768
48 -95 2.29 1.185190054
48 -94 2.32 1.18744895
48 -93 2.38 1.191620167
48 -92 2.42 1.196719757
48 -91 2.41 1.201162367
48 -90 2.38 1.204136101
48 -89 2.34 1.205241811
48 -88 2.27 1.204718422
48 -87 2.17 1.203444267
48 -86 2.11 1.202633151
48 -85 2.09 1.203243912
48 -84 2.12 1.205462146
48 -83 2.17 1.208636423
48 -82 2.21 1.211747658
48 -81 2.2 1.214038104
48 -80 2.15 1.215297654
48 -79 2.13 1.215619602
48 -78 2.14 1.214949519
48 -77 2.13 1.212898156
48 -76 2.09 1.208965972
48 -75 2.09 1.202886969
48 -74 2.09 1.194900321
48 -73 2.04 1.18544809
48 -72 1.98 1.176335632
48 -71 1.93 1.169129735
48 -70 1.91 1.164583327
48 -69 1.93 1.162517315
48 -68 1.96 1.162200986
48 -67 2 1.162753431
48 -66 2.04 1.163389688
48 -65 2.06 1.163472627
48 -64 2.06 1.162778318
48 -63 2.04 1.1613698
48 -62 2 1.159462878
48 -61 1.95 1.157225847
48 -60 1.93 1.154950921
48 -59 1.93 1.153135936
48 -58 1.94 1.152341257
48 -57 1.96 1.152789784
48 -56 1.98 1.154151922
48 -55 1.99 1.155665489
48 -54 1.99 1.156659365
48 -53 1.96 1.156963868
48 -52 1.93 1.156991171
48 -51 1.93 1.15729228
48 -50 1.96 1.158054257
48 -49 2 1.15891429
48 -48 2.02 1.159266869
48 -47 1.99 1.158794278
48 -46 1.96 1.157596989
48 -45 1.95 1.155946493
48 -44 1.96 1.15380937
48 -43 1.96 1.151021899
48 -42 1.93 1.147598531
48 -41 1.91 1.144065384
48 -40 1.92 1.140942868
48 -39 1.96 1.13840478
48 -38 1.99 1.136134018
48 -37 2 1.133854155
48 -36 1.99 1.131494748
48 -35 1.99 1.129078779
48 -34 1.98 1.126480119
48 -33 1.97 1.123502656
48 -32 1.95 1.120108237
48 -31 1.95 1.116412606
48 -30 1.96 1.112466925
48 -29 1.94 1.108264509
48 -28 1.9 1.103725814
48 -27 1.85 1.099039598
48 -26 1.82 1.094353587
48 -25 1.8 1.090020207
48 -24 1.78 1.086160379
48 -23 1.79 1.082804423
48 -22 1.79 1.079898891
48 -21 1.78 1.077446932
48 -20 1.74 1.075396141
48 -19 1.68 1.073665926
48 -18 1.62 1.072198914
48 -17 1.58 1.070988766
48 -16 1.539638451 1.070070975
48 -15 1.518195038 1.069491186
48 -14 1.497481258 1.069262185
48 -13 1.476937296 1.069345334
48 -12 1.462970239 1.069169573
48 -11 1.4521894 1.069108322
48 -10 1.442022043 1.069270103
48 -9 1.436643866 1.069430703
48 -8 1.425271825 1.069479602
48 -7 1.41164988 1.069372285
48 -6 1.39601771 1.069128359
48 -5 1.385688188 1.068842986
48 -4 1.377115568 1.068650182
48 -3 1.368614137 1.068666058
48 -2 1.359598269 1.068913731
48 -1 1.352357919 1.069240382
48 0 1.347983553 1.069573839
49 -200 2.37 1.08
49 -199 2.37 1.08
49 -198 2.37 1.08
49 -197 2.37 1.08
49 -196 2.37 1.08
49 -195 2.37 1.08
49 -194 2.37 1.08
49 -193 2.37 1.08
49 -192 2.37 1.08
49 -191 2.37 1.08
49 -190 2.37 1.08
49 -189 2.37 1.08
49 -188 2.37 1.08
49 -187 2.37 1.08
49 -186 2.37 1.08
49 -185 2.37 1.08
49 -184 2.37 1.08
49 -183 2.37 1.08
49 -182 2.37 1.08
49 -181 2.37 1.08
49 -180 2.37 1.08
49 -179 2.37 1.08
49 -178 2.37 1.08
49 -177 2.37 1.08
49 -176 2.37 1.08
49 -175 2.37 1.08
49 -174 2.37 1.08
49 -173 2.37 1.080000002
49 -172 2.369999997 1.080000013
49 -171 2.369999979 1.080000094
49 -170 2.369999882 1.080000531
49 -169 2.369999386 1.080002586
49 -168 2.369997453 1.080010162
49 -167 2.369990909 1.080033134
49 -166 2.369971575 1.08009174
49 -165 2.36992129 1.080218778
49 -164 2.369805925 1.080467726
49 -163 2.369572452 1.080905993
49 -162 2.369156828 1.081574518
49 -161 2.368511295 1.082490559
49 -160 2.36765219 1.083631688
49 -159 2.366714669 1.08496058
49 -158 2.365967353 1.086383396
49 -157 2.36575361 1.087837848
49 -156 2.36636509 1.089285894
49 -155 2.367935452 1.090737826
49 -154 2.370489327 1.092225508
49 -153 2.37420059 1.093795595
49 -152 2.379798756 1.095444099
49 -151 2.388799588 1.097137429
49 -150 2.40359227 1.098781611
49 -149 2.426174321 1.100337214
49 -148 2.456910213 1.101856825
49 -147 2.491958234 1.103459988
49 -146 2.522252107 1.105321339
49 -145 2.540050857 1.107492495
49 -144 2.546313281 1.109864922
49 -143 2.546631867 1.112156457
49 -142 2.544377609 1.114236526
49 -141 2.538129376 1.115906339
49 -140 2.525819484 1.117154076
49 -139 2.509426183 1.117990032
49 -138 2.49298681 1.11864467
49 -137 2.479245815 1.11909788
49 -136 2.467472999 1.119058397
49 -135 2.454391053 1.119121097
49 -134 2.436643592 1.119386033
49 -133 2.416632647 1.11963418
49 -132 2.408246089 1.120009744
49 -131 2.430070403 1.120628339
49 -130 2.470506467 1.121646356
49 -129 2.511582248 1.123136527
49 -128 2.537512783 1.125073606
49 -127 2.539394622 1.127387251
49 -126 2.532351955 1.130118469
49 -125 2.545132212 1.132966408
49 -124 2.581389584 1.13535857
49 -123 2.60762578 1.136352189
49 -122 2.602867562 1.135728863
49 -121 2.571476314 1.133934472
49 -120 2.538620765 1.132135556
49 -119 2.520005789 1.131151192
49 -118 2.54 1.131406256
49 -117 2.565 1.132817807
49 -116 2.59 1.135147624
49 -115 2.61 1.138049321
49 -114 2.6 1.141229405
49 -113 2.57 1.14450035
49 -112 2.53 1.147901374
49 -111 2.5 1.151574924
49 -110 2.51 1.155539318
49 -109 2.555 1.159472157
49 -108 2.595 1.162781472
49 -107 2.575 1.165159827
49 -106 2.49 1.167005948
49 -105 2.41 1.169189762
49 -104 2.4 1.172207792
49 -103 2.455 1.175691707
49 -102 2.48 1.178817986
49 -101 2.445 1.181124118
49 -100 2.385 1.18277438
49 -99 2.375 1.184039297
49 -98 2.39 1.184819671
49 -97 2.355 1.184916383
49 -96 2.3 1.184701003
49 -95 2.285 1.185217665
49 -94 2.325 1.187415113
49 -93 2.385 1.191566557
49 -92 2.42 1.196229826
49 -91 2.41 1.200460046
49 -90 2.385 1.203313875
49 -89 2.35 1.204312116
49 -88 2.27 1.203638445
49 -87 2.17 1.202189005
49 -86 2.1 1.201250543
49 -85 2.075 1.201849372
49 -84 2.11 1.204175097
49 -83 2.17 1.207507913
49 -82 2.215 1.210723098
49 -81 2.205 1.212980308
49 -80 2.15 1.214057858
49 -79 2.125 1.21412207
49 -78 2.14 1.213240455
49 -77 2.13 1.211134637
49 -76 2.09 1.207349882
49 -75 2.095 1.201597317
49 -74 2.1 1.193963065
49 -73 2.05 1.184987557
49 -72 1.98 1.17586808
49 -71 1.925 1.168481497
49 -70 1.905 1.16376754
49 -69 1.92 1.161697338
49 -68 1.955 1.161571387
49 -67 2 1.162429826
49 -66 2.04 1.163371923
49 -65 2.06 1.163656913
49 -64 2.06 1.163005332
49 -63 2.04 1.161481379
49 -62 1.995 1.159358498
49 -61 1.95 1.156907924
49 -60 1.925 1.154527769
49 -59 1.925 1.152777289
49 -58 1.94 1.152197438
49 -57 1.96 1.152901852
49 -56 1.985 1.154418015
49 -55 1.995 1.155863992
49 -54 1.99 1.156576504
49 -53 1.96 1.156506034
49 -52 1.93 1.156240378
49 -51 1.93 1.156415768
49 -50 1.965 1.157177462
49 -49 2.005 1.158050169
49 -48 2.02 1.158356498
49 -47 1.995 1.157792689
49 -46 1.96 1.156515881
49 -45 1.95 1.154828235
49 -44 1.96 1.152696125
49 -43 1.96 1.149932513
49 -42 1.93 1.146563315
49 -41 1.91 1.143116448
49 -40 1.925 1.140121734
49 -39 1.965 1.137712501
49 -38 2 1.135551468
49 -37 2.005 1.13333084
49 -36 1.995 1.130998015
49 -35 1.99 1.128576313
49 -34 1.985 1.125979813
49 -33 1.97 1.12301685
49 -32 1.955 1.119677141
49 -31 1.955 1.116059204
49 -30 1.965 1.112228598
49 -29 1.945 1.108166222
49 -28 1.9 1.103807004
49 -27 1.855 1.099318237
49 -26 1.825 1.094845904
49 -25 1.8 1.090748032
49 -24 1.78 1.086993348
49 -23 1.785 1.08364295
49 -22 1.785 1.080747616
49 -21 1.775 1.078308035
49 -20 1.73 1.076279988
49 -19 1.67 1.074595192
49 -18 1.61 1.073209841
49 -17 1.57 1.07210694
49 -16 1.535 1.071296371
49 -15 1.513672579 1.070792227
49 -14 1.492820881 1.070585142
49 -13 1.47222998 1.070623206
49 -12 1.45351248 1.070506705
49 -11 1.442712089 1.070237306
49 -10 1.442019882 1.070198836
49 -9 1.440880066 1.07015798
49 -8 1.42562351 1.070042973
49 -7 1.408562057 1.069828
49 -6 1.39220802 1.069516969
49 -5 1.381394334 1.069178989
49 -4 1.372917127 1.068941802
49 -3 1.365435484 1.06893939
49 -2 1.357928199 1.069226909
49 -1 1.352344187 1.069687099
49 0 1.34903389 1.070338941
50 -200 2.37 1.08
50 -199 2.37 1.08
50 -198 2.37 1.08
50 -197 2.37 1.08
50 -196 2.37 1.08
50 -195 2.37 1.08
50 -194 2.37 1.08
50 -193 2.37 1.08
50 -192 2.37 1.08
50 -191 2.37 1.08
50 -190 2.37 1.08
50 -189 2.37 1.08
50 -188 2.37 1.08
50 -187 2.37 1.08
50 -186 2.37 1.08
50 -185 2.37 1.08
50 -184 2.37 1.08
50 -183 2.37 1.08
50 -182 2.37 1.08
50 -181 2.37 1.08
50 -180 2.37 1.08
50 -179 2.37 1.08
50 -178 2.37 1.08
50 -177 2.37 1.08
50 -176 2.37 1.08
50 -175 2.37 1.08
50 -174 2.37 1.08
50 -173 2.369999999 1.080000001
50 -172 2.369999995 1.080000012
50 -171 2.36999997 1.080000086
50 -170 2.369999834 1.080000493
50 -169 2.369999222 1.080002239
50 -168 2.369996845 1.080009015
50 -167 2.369988803 1.080030172
50 -166 2.369963832 1.080085564
50 -165 2.369899197 1.080208617
50 -164 2.369751217 1.080450615
50 -163 2.369451766 1.080885929
50 -162 2.368918428 1.081556565
50 -161 2.368089323 1.082480556
50 -160 2.36698578 1.083631322
50 -159 2.365775624 1.084973501
50 -158 2.364792097 1.086405367
50 -157 2.364460345 1.087862954
50 -156 2.365126613 1.089311733
50 -155 2.366909881 1.090764004
50 -154 2.369756101 1.092256459
50 -153 2.37374135 1.093831143
50 -152 2.379499545 1.095485429
50 -151 2.388602301 1.097181012
50 -150 2.40315479 1.09883128
50 -149 2.42521423 1.1003937
50 -148 2.455313264 1.101923173
50 -147 2.490004616 1.103549303
50 -146 2.520346818 1.105385189
50 -145 2.53899281 1.107479234
50 -144 2.546076236 1.109848903
50 -143 2.546685704 1.112144132
50 -142 2.544603275 1.114242129
50 -141 2.538510521 1.115924472
50 -140 2.526295218 1.117201112
50 -139 2.509470123 1.118083826
50 -138 2.493062393 1.118785217
50 -137 2.4793674 1.119285702
50 -136 2.467217319 1.119504074
50 -135 2.454480529 1.119764144
50 -134 2.437732599 1.120120131
50 -133 2.418082588 1.120576307
50 -132 2.409391101 1.121081094
50 -131 2.430627731 1.121798376
50 -130 2.470083921 1.122763406
50 -129 2.511178892 1.124135108
50 -128 2.5379348 1.125886899
50 -127 2.541538841 1.127968542
50 -126 2.535679164 1.130462359
50 -125 2.547692442 1.133127915
50 -124 2.582468421 1.135420684
50 -123 2.609875765 1.136394249
50 -122 2.605265211 1.135787095
50 -121 2.571556499 1.13401813
50 -120 2.536030372 1.132248292
50 -119 2.520007251 1.131316375
50 -118 2.54 1.131650598
50 -117 2.56 1.133137787
50 -116 2.59 1.135504857
50 -115 2.61 1.138382875
50 -114 2.6 1.141494186
50 -113 2.57 1.14466857
50 -112 2.53 1.147997237
50 -111 2.5 1.151662093
50 -110 2.51 1.155694533
50 -109 2.56 1.159723264
50 -108 2.6 1.163077719
50 -107 2.58 1.165390028
50 -106 2.49 1.167066522
50 -105 2.41 1.169034976
50 -104 2.4 1.171870551
50 -103 2.45 1.175262043
50 -102 2.48 1.178391769
50 -101 2.44 1.18075502
50 -100 2.38 1.182460785
50 -99 2.37 1.183771246
50 -98 2.39 1.184615138
50 -97 2.36 1.184813888
50 -96 2.3 1.184713399
50 -95 2.28 1.18528484
50 -94 2.33 1.187636232
50 -93 2.39 1.191412163
50 -92 2.42 1.195761281
50 -91 2.41 1.199751345
50 -90 2.39 1.202446274
50 -89 2.36 1.203296423
50 -88 2.27 1.202435355
50 -87 2.17 1.200780942
50 -86 2.09 1.199691605
50 -85 2.06 1.200257455
50 -84 2.1 1.202672005
50 -83 2.17 1.206151205
50 -82 2.22 1.209470857
50 -81 2.21 1.211709983
50 -80 2.15 1.212633257
50 -79 2.12 1.212476498
50 -78 2.14 1.211427727
50 -77 2.13 1.209317264
50 -76 2.09 1.205733503
50 -75 2.1 1.200344669
50 -74 2.11 1.193135863
50 -73 2.06 1.184546789
50 -72 1.98 1.175466858
