X  Z  V  Vxz
0  -180  2.437978638  1.048067959
1  -180  2.437570218  1.048066566
2  -180  2.437667278  1.048067213
3  -180  2.43381289  1.048067824
4  -180  2.43381289  1.048067967
5  -180  2.43381289  1.048066138
6  -180  2.43381289  1.048064212
7  -180  2.43381289  1.048064921
8  -180  2.43381289  1.048065537
9  -180  2.43381289  1.048065383
10  -180  2.43381289  1.048066237
11  -180  2.43381289  1.04806839
12  -180  2.43381289  1.0480682
13  -180  2.43381289  1.048066774
14  -180  2.43381289  1.048069516
15  -180  2.43381289  1.048068904
16  -180  2.43381289  1.048068292
17  -180  2.43381289  1.048068442
18  -180  2.43381289  1.048068158
19  -180  2.43381289  1.048068163
20  -180  2.43381289  1.048068244
21  -180  2.43381289  1.048068277
22  -180  2.43381289  1.048066923
23  -180  2.43381289  1.048066127
24  -180  2.43381289  1.048065983
25  -180  2.43381289  1.048065798
26  -180  2.43381289  1.048066321
27  -180  2.43381289  1.048067004
28  -180  2.43381289  1.048065975
29  -180  2.43381289  1.048065823
30  -180  2.43381289  1.048066127
31  -180  2.43381289  1.048066877
32  -180  2.43381289  1.048067082
33  -180  2.43381289  1.048068384
34  -180  2.43381289  1.048068359
35  -180  2.43381289  1.048068109
36  -180  2.43381289  1.048066969
37  -180  2.43381289  1.048066832
38  -180  2.43381289  1.048066691
39  -180  2.43381289  1.04806696
40  -180  2.43381289  1.048067322
0  -179  2.438056888  1.048067767
1  -179  2.437769262  1.048065775
2  -179  2.437484637  1.048064647
3  -179  2.437418654  1.048066598
4  -179  2.43381289  1.048067278
5  -179  2.43381289  1.048067541
6  -179  2.43381289  1.048067672
7  -179  2.43381289  1.048067637
8  -179  2.43381289  1.048066036
9  -179  2.43381289  1.048065985
10  -179  2.43381289  1.048068435
11  -179  2.43381289  1.048068369
12  -179  2.43381289  1.048068249
13  -179  2.43381289  1.048067701
14  -179  2.43381289  1.048068878
15  -179  2.43381289  1.04806852
16  -179  2.43381289  1.048068163
17  -179  2.43381289  1.048068231
18  -179  2.43381289  1.048068008
19  -179  2.43381289  1.048068088
20  -179  2.43381289  1.04806824
21  -179  2.43381289  1.048068229
22  -179  2.43381289  1.04806809
23  -179  2.43381289  1.048066042
24  -179  2.43381289  1.048065894
25  -179  2.43381289  1.048065797
26  -179  2.43381289  1.048065957
27  -179  2.43381289  1.048067021
28  -179  2.43381289  1.048067064
29  -179  2.43381289  1.048068198
30  -179  2.43381289  1.048068233
31  -179  2.43381289  1.048068279
32  -179  2.43381289  1.04806828
33  -179  2.43381289  1.04806809
34  -179  2.43381289  1.048067934
35  -179  2.43381289  1.048066768
36  -179  2.43381289  1.048068436
37  -179  2.43381289  1.048066068
38  -179  2.43381289  1.048065884
39  -179  2.43381289  1.048066171
40  -179  2.43381289  1.048066884
0  -178  2.437352587  1.048070118
1  -178  2.437679041  1.048069906
2  -178  2.437499128  1.048062915
3  -178  2.437315995  1.048064585
4  -178  2.437023533  1.048065316
5  -178  2.436764201  1.048066314
6  -178  2.43381289  1.048066543
7  -178  2.43381289  1.048065864
8  -178  2.43381289  1.048065569
9  -178  2.43381289  1.048066868
10  -178  2.43381289  1.048068357
11  -178  2.43381289  1.048068304
12  -178  2.43381289  1.048068147
13  -178  2.43381289  1.048067411
14  -178  2.43381289  1.048067611
15  -178  2.43381289  1.048067731
16  -178  2.43381289  1.04806785
17  -178  2.43381289  1.048066727
18  -178  2.43381289  1.048067893
19  -178  2.43381289  1.048068289
20  -178  2.43381289  1.04806833
21  -178  2.43381289  1.048068383
22  -178  2.43381289  1.048067712
23  -178  2.43381289  1.048063523
24  -178  2.43381289  1.048067389
25  -178  2.43381289  1.048065423
26  -178  2.43381289  1.048065998
27  -178  2.43381289  1.048067948
28  -178  2.43381289  1.048067818
29  -178  2.43381289  1.048067769
30  -178  2.43381289  1.04806794
31  -178  2.43381289  1.048068085
32  -178  2.43381289  1.048068022
33  -178  2.43381289  1.048067559
34  -178  2.43381289  1.048067303
35  -178  2.43381289  1.048066852
36  -178  2.43381289  1.048068418
37  -178  2.43381289  1.048068423
38  -178  2.43381289  1.048068427
39  -178  2.43381289  1.048068443
40  -178  2.43381289  1.048068474
0  -177  2.437350778  1.048070662
1  -177  2.437042081  1.048070666
2  -177  2.437432012  1.048070381
3  -177  2.437235194  1.048063642
4  -177  2.437035191  1.048064245
5  -177  2.43381289  1.048064947
6  -177  2.43381289  1.048065482
7  -177  2.43381289  1.0480647
8  -177  2.43381289  1.048068133
9  -177  2.43381289  1.048068175
10  -177  2.43381289  1.048068197
11  -177  2.43381289  1.048068122
12  -177  2.43381289  1.048067805
13  -177  2.43381289  1.048066839
14  -177  2.43381289  1.04806787
15  -177  2.43381289  1.048067872
16  -177  2.43381289  1.048067421
17  -177  2.436387987  1.04806769
18  -177  2.436892657  1.048068331
19  -177  2.436671766  1.048068381
20  -177  2.43381289  1.048068422
21  -177  2.43381289  1.04806844
22  -177  2.43381289  1.048068398
23  -177  2.436765555  1.048067556
24  -177  2.436542139  1.048066792
25  -177  2.43381289  1.048066749
26  -177  2.43381289  1.048066269
27  -177  2.43381289  1.048066932
28  -177  2.43381289  1.048066618
29  -177  2.43381289  1.048066416
30  -177  2.43381289  1.048067022
31  -177  2.43381289  1.048067556
32  -177  2.43381289  1.048067523
33  -177  2.43381289  1.048067156
34  -177  2.43381289  1.048066541
35  -177  2.43381289  1.04806834
36  -177  2.43381289  1.048068381
37  -177  2.43381289  1.048068377
38  -177  2.43381289  1.048068376
39  -177  2.43381289  1.048068387
40  -177  2.43381289  1.048068412
0  -176  2.437354234  1.048068357
1  -176  2.437055888  1.04806845
2  -176  2.436827408  1.048068399
3  -176  2.436946389  1.04806825
4  -176  2.43381289  1.048066426
5  -176  2.43381289  1.04806538
6  -176  2.43381289  1.048067272
7  -176  2.43381289  1.04806766
8  -176  2.43381289  1.048067757
9  -176  2.43381289  1.048067849
10  -176  2.43381289  1.048067921
11  -176  2.43381289  1.048067781
12  -176  2.43381289  1.048066955
13  -176  2.43381289  1.048063541
14  -176  2.43381289  1.048068641
15  -176  2.43381289  1.048068046
16  -176  2.436043399  1.048067124
17  -176  2.436110291  1.04806821
18  -176  2.436673617  1.048068368
19  -176  2.43381289  1.048068437
20  -176  2.43381289  1.048068471
21  -176  2.43381289  1.048068467
22  -176  2.43381289  1.048068401
23  -176  2.436836105  1.048068283
24  -176  2.436827133  1.048065694
25  -176  2.43381289  1.048065654
26  -176  2.43381289  1.048065555
27  -176  2.43381289  1.048065166
28  -176  2.43381289  1.048065137
29  -176  2.43381289  1.048065158
30  -176  2.43381289  1.048065927
31  -176  2.43381289  1.04806657
32  -176  2.43381289  1.048066601
33  -176  2.43381289  1.048066885
34  -176  2.43381289  1.048066208
35  -176  2.43381289  1.048068004
36  -176  2.43381289  1.048068319
37  -176  2.43381289  1.048068294
38  -176  2.43381289  1.048068278
39  -176  2.4368629  1.048068281
40  -176  2.437333566  1.048068305
0  -175  2.437427866  1.048066778
1  -175  2.437029513  1.048067271
2  -175  2.436832522  1.048067473
3  -175  2.436140848  1.048067398
4  -175  2.43381289  1.048067365
5  -175  2.43381289  1.048060675
6  -175  2.43381289  1.048064367
7  -175  2.43381289  1.048066191
8  -175  2.43381289  1.04806694
9  -175  2.43381289  1.048067253
10  -175  2.43381289  1.048067292
11  -175  2.43381289  1.048066875
12  -175  2.43381289  1.048065791
13  -175  2.43381289  1.048067347
14  -175  2.43381289  1.048069111
15  -175  2.43381289  1.048067298
16  -175  2.43381289  1.048068077
17  -175  2.43381289  1.048068239
18  -175  2.436644366  1.048068362
19  -175  2.43381289  1.048068432
20  -175  2.43381289  1.048068466
21  -175  2.43381289  1.048068463
22  -175  2.43381289  1.048068393
23  -175  2.43381289  1.048068285
24  -175  2.436857619  1.048068003
25  -175  2.43381289  1.048064254
26  -175  2.43381289  1.048064221
27  -175  2.43381289  1.048063794
28  -175  2.43381289  1.048063241
29  -175  2.43381289  1.048065891
30  -175  2.43381289  1.048066147
31  -175  2.43381289  1.048066214
32  -175  2.43381289  1.048066141
33  -175  2.43381289  1.048065848
34  -175  2.43381289  1.048068294
35  -175  2.43381289  1.048068277
36  -175  2.43381289  1.048068331
37  -175  2.436742266  1.048068388
38  -175  2.436689971  1.048068023
39  -175  2.436738914  1.048068041
40  -175  2.436861796  1.048068145
0  -174  2.43381289  1.048068289
1  -174  2.43381289  1.048067522
2  -174  2.43381289  1.048067981
3  -174  2.43381289  1.048067957
4  -174  2.43381289  1.048068267
5  -174  2.43381289  1.048065211
6  -174  2.43381289  1.048064532
7  -174  2.43381289  1.048062334
8  -174  2.43381289  1.048064465
9  -174  2.43381289  1.048065579
10  -174  2.43381289  1.048064055
11  -174  2.43381289  1.048061599
12  -174  2.43381289  1.048067798
13  -174  2.43381289  1.048068443
14  -174  2.43381289  1.04806838
15  -174  2.43381289  1.048066908
16  -174  2.43381289  1.048068087
17  -174  2.43381289  1.048068208
18  -174  2.436090345  1.04806832
19  -174  2.43381289  1.048068382
20  -174  2.43381289  1.048068412
21  -174  2.43381289  1.048068416
22  -174  2.43381289  1.048068361
23  -174  2.436917496  1.048068248
24  -174  2.436928316  1.048067976
25  -174  2.43381289  1.048062294
26  -174  2.43381289  1.048062627
27  -174  2.43381289  1.048062208
28  -174  2.43381289  1.048062675
29  -174  2.436985929  1.048064342
30  -174  2.43690054  1.048064546
31  -174  2.43381289  1.048064915
32  -174  2.43381289  1.048064905
33  -174  2.43381289  1.048068246
34  -174  2.436649441  1.048068345
35  -174  2.436738914  1.048068382
36  -174  2.437063101  1.048068424
37  -174  2.436904779  1.04806844
38  -174  2.436696761  1.048068388
39  -174  2.436599764  1.048067281
40  -174  2.436548702  1.048067787
0  -173  2.43381289  1.048069922
1  -173  2.43381289  1.048069683
2  -173  2.43381289  1.048069118
3  -173  2.43381289  1.04806896
4  -173  2.43381289  1.048069066
5  -173  2.43381289  1.048066888
6  -173  2.43381289  1.04806122
7  -173  2.43381289  1.048067546
8  -173  2.43381289  1.048064975
9  -173  2.43381289  1.048065595
10  -173  2.43381289  1.048067745
11  -173  2.43381289  1.048067467
12  -173  2.43381289  1.048067356
13  -173  2.43381289  1.048067797
14  -173  2.43381289  1.048067907
15  -173  2.43381289  1.04806673
16  -173  2.43381289  1.048067973
17  -173  2.43381289  1.048068128
18  -173  2.436060456  1.048068215
19  -173  2.436266259  1.048068264
20  -173  2.43381289  1.048068296
21  -173  2.43381289  1.048068309
22  -173  2.43381289  1.048068268
23  -173  2.436485688  1.048068098
24  -173  2.436693751  1.048067616
25  -173  2.43660803  1.048060862
26  -173  2.436469647  1.048060904
27  -173  2.436367468  1.048060701
28  -173  2.436477486  1.04806106
29  -173  2.436657041  1.048062888
30  -173  2.43671145  1.048062897
31  -173  2.436558169  1.048063246
32  -173  2.436426969  1.048067869
33  -173  2.436310225  1.048068282
34  -173  2.436408162  1.048068388
35  -173  2.436445065  1.048068448
36  -173  2.436436943  1.048068477
37  -173  2.43654635  1.048068465
38  -173  2.436242982  1.048068387
39  -173  2.436260419  1.048068259
40  -173  2.436256267  1.048066432
0  -172  2.43381289  1.048070933
1  -172  2.43381289  1.048070933
2  -172  2.43381289  1.048070436
3  -172  2.43381289  1.048070001
4  -172  2.43381289  1.048069546
5  -172  2.43381289  1.04806786
6  -172  2.43381289  1.048066447
7  -172  2.43381289  1.048067201
8  -172  2.43381289  1.04806735
9  -172  2.43381289  1.048067491
10  -172  2.43381289  1.048067544
11  -172  2.43381289  1.048067278
12  -172  2.43381289  1.048067203
13  -172  2.43381289  1.048067577
14  -172  2.43381289  1.048067725
15  -172  2.43381289  1.048065851
16  -172  2.43381289  1.048067432
17  -172  2.43381289  1.048067883
18  -172  2.436771225  1.048067966
19  -172  2.435271913  1.048068006
20  -172  2.435136791  1.04806806
21  -172  2.434917648  1.0480681
22  -172  2.43580105  1.048068021
23  -172  2.436118533  1.048067629
24  -172  2.436085048  1.048066495
25  -172  2.435744761  1.048066559
26  -172  2.435482969  1.048064853
27  -172  2.435744748  1.048060944
28  -172  2.436115055  1.048064827
29  -172  2.43613793  1.048064429
30  -172  2.435790117  1.048064761
31  -172  2.435491804  1.048067909
32  -172  2.435495378  1.048068111
33  -172  2.435508192  1.04806827
34  -172  2.436004555  1.048068387
35  -172  2.436007633  1.048068448
36  -172  2.435501083  1.048068475
37  -172  2.435501321  1.048068465
38  -172  2.43548579  1.04806838
39  -172  2.435488936  1.048068267
40  -172  2.435498447  1.048067943
0  -171  2.43381289  1.048068592
1  -171  2.43381289  1.048068629
2  -171  2.43381289  1.04806847
3  -171  2.43381289  1.048068311
4  -171  2.43381289  1.048068108
5  -171  2.43381289  1.048067391
6  -171  2.43381289  1.048064985
7  -171  2.43381289  1.048065993
8  -171  2.43381289  1.04806678
9  -171  2.43381289  1.048067103
10  -171  2.43381289  1.048068153
11  -171  2.436600229  1.048067212
12  -171  2.437076458  1.048067192
13  -171  2.43381289  1.048067082
14  -171  2.436992012  1.048067144
15  -171  2.43381289  1.048067102
16  -171  2.436780435  1.048063249
17  -171  2.436906896  1.04806666
18  -171  2.435054602  1.048067366
19  -171  2.434383997  1.048067515
20  -171  2.433941992  1.048067643
21  -171  2.434555922  1.048067769
22  -171  2.434705386  1.048067633
23  -171  2.434703568  1.048066781
24  -171  2.434704058  1.048060421
25  -171  2.434696023  1.048066723
26  -171  2.434703918  1.048064353
27  -171  2.434698315  1.048063448
28  -171  2.434690215  1.048062417
29  -171  2.434685824  1.048064309
30  -171  2.434700001  1.048061819
31  -171  2.434692652  1.048068061
32  -171  2.434687145  1.048068105
33  -171  2.434692135  1.048068239
34  -171  2.434696729  1.048068348
35  -171  2.4346902  1.048068401
36  -171  2.434668399  1.048068427
37  -171  2.434606044  1.048068425
38  -171  2.434694109  1.048068355
39  -171  2.434694065  1.048068238
40  -171  2.434690806  1.048067956
0  -170  2.43381289  1.048066856
1  -170  2.43381289  1.04806738
2  -170  2.43381289  1.048067394
3  -170  2.43381289  1.048067279
4  -170  2.435579471  1.048067183
5  -170  2.435271815  1.04806815
6  -170  2.435406544  1.04806288
7  -170  2.435461842  1.048063293
8  -170  2.435536879  1.048063659
9  -170  2.435593911  1.048065022
10  -170  2.436265411  1.048066315
11  -170  2.436525641  1.048067436
12  -170  2.4371389  1.048067404
13  -170  2.436705639  1.048067283
14  -170  2.437113764  1.04806767
15  -170  2.436782225  1.048067325
16  -170  2.436897362  1.048057849
17  -170  2.437068555  1.048062024
18  -170  2.43477448  1.048065013
19  -170  2.433461647  1.048066369
20  -170  2.434446551  1.048066885
21  -170  2.434195967  1.048066896
22  -170  2.434161555  1.048066296
23  -170  2.434170831  1.048065087
24  -170  2.43408673  1.04806748
25  -170  2.434066444  1.048067041
26  -170  2.434110717  1.048065063
27  -170  2.43407223  1.048064662
28  -170  2.434010979  1.048064157
29  -170  2.434097397  1.048060708
30  -170  2.434083809  1.048062148
31  -170  2.434029408  1.048067771
32  -170  2.434049454  1.04806804
33  -170  2.434091347  1.048068168
34  -170  2.434059589  1.048068251
35  -170  2.433963068  1.048068294
36  -170  2.433779421  1.048068321
37  -170  2.43406745  1.048068328
38  -170  2.434069893  1.048068281
39  -170  2.43406351  1.048068107
40  -170  2.433986212  1.04806757
0  -169  2.437457766  1.048067792
1  -169  2.437030803  1.048068041
2  -169  2.437160075  1.048068161
3  -169  2.435778381  1.048067876
4  -169  2.435371153  1.048068854
5  -169  2.435170767  1.048066029
6  -169  2.435348746  1.048064053
7  -169  2.435408178  1.048064466
8  -169  2.43547698  1.0480656
9  -169  2.435519074  1.048067329
10  -169  2.435405388  1.048067215
11  -169  2.43610688  1.048068364
12  -169  2.437056323  1.048068603
13  -169  2.436662848  1.048068049
14  -169  2.437192168  1.048067566
15  -169  2.436828496  1.048067242
16  -169  2.436995824  1.048066931
17  -169  2.435454749  1.048067143
18  -169  2.434118507  1.0480596
19  -169  2.435405745  1.048062554
20  -169  2.434356509  1.048064539
21  -169  2.433993452  1.04806177
22  -169  2.433976321  1.048056674
23  -169  2.433980939  1.048067333
24  -169  2.433971399  1.048067274
25  -169  2.433979622  1.048067731
26  -169  2.43397412  1.04806664
27  -169  2.433996575  1.048065813
28  -169  2.433977148  1.048064449
29  -169  2.433975776  1.048062029
30  -169  2.433989819  1.048062983
31  -169  2.433847495  1.048067361
32  -169  2.433976537  1.048067898
33  -169  2.433982028  1.048067976
34  -169  2.433926453  1.048068015
35  -169  2.433705983  1.048068055
36  -169  2.433454602  1.048068106
37  -169  2.433579521  1.048068135
38  -169  2.433973954  1.04806804
39  -169  2.433928037  1.048067632
40  -169  2.433776053  1.048066985
0  -168  2.437605396  1.048063989
1  -168  2.437235562  1.048064414
2  -168  2.436641978  1.048068475
3  -168  2.436074806  1.048067321
4  -168  2.435639207  1.048066142
5  -168  2.435343711  1.048066329
6  -168  2.435215119  1.04806716
7  -168  2.435216661  1.04806824
8  -168  2.435253939  1.048070813
9  -168  2.435323844  1.048070556
10  -168  2.435216589  1.048068234
