Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
1.50 -297.28  286991.79 3085797.14 2.05 1 1
1.50 -297.78  286991.79 3085797.14 2.04 1 1
1.50 -298.28  286991.79 3085797.14 2.07 1 1
1.50 -298.78  286991.79 3085797.14 2.15 1 1
1.50 -299.28  286991.79 3085797.14 2.24 1 1
1.50 -299.78  286991.79 3085797.14 2.46 1 1
1.50 -300.28  286991.79 3085797.14 3.21 1 1
1.50 -300.78  286991.79 3085797.14 4.38 1 1
1.50 -301.28  286991.79 3085797.14 4.97 1 1
1.50 -301.78  286991.79 3085797.14 4.31 1 1
1.50 -302.28  286991.79 3085797.14 2.83 1 1
1.50 -302.78  286991.79 3085797.14 1.84 1 1
1.50 -303.28  286991.79 3085797.14 1.66 1 1
1.50 -303.78  286991.79 3085797.14 1.65 1 1
1.50 -304.28  286991.79 3085797.14 1.66 1 1
1.50 -304.78  286991.79 3085797.14 1.72 1 1
1.50 -305.28  286991.79 3085797.14 1.78 1 1
1.50 -305.78  286991.79 3085797.14 1.85 1 1
1.50 -306.28  286991.79 3085797.14 1.90 1 1
1.50 -306.78  286991.79 3085797.14 1.95 1 1
1.50 -307.28  286991.79 3085797.14 2.00 1 1
1.50 -307.78  286991.79 3085797.14 2.01 1 1
1.50 -308.28  286991.79 3085797.14 2.00 1 1
1.50 -308.78  286991.79 3085797.14 1.96 1 1
1.50 -309.28  286991.79 3085797.14 1.94 1 1
1.50 -309.78  286991.79 3085797.14 1.96 1 1
1.50 -310.28  286991.79 3085797.14 2.12 1 1
1.50 -310.78  286991.79 3085797.14 2.34 1 1
1.50 -311.28  286991.79 3085797.14 2.45 1 1
1.50 -311.78  286991.79 3085797.14 2.46 1 1
1.50 -312.28  286991.79 3085797.14 2.46 1 1
1.50 -312.78  286991.79 3085797.14 2.48 1 1
1.50 -313.28  286991.79 3085797.14 2.43 1 1
1.50 -313.78  286991.79 3085797.14 2.19 1 1
1.50 -314.28  286991.79 3085797.14 1.86 1 1
1.50 -314.61  286991.79 3085797.14 1.64 1 1
1.50 -314.94  286991.79 3085797.14 1.58 1 1
1.50 -315.27  286991.79 3085797.14 1.56 1 1
1.50 -315.60  286991.79 3085797.14 1.64 1 1
1.50 -316.10  286991.79 3085797.14 2.02 1 1
