Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
-0.50 -277.03  286958.89 3085535.56 4.06 1 1
-0.50 -277.53  286958.89 3085535.56 3.99 1 1
-0.50 -278.03  286958.89 3085535.56 3.87 1 1
-0.50 -278.53  286958.89 3085535.56 3.74 1 1
-0.50 -279.03  286958.89 3085535.56 3.63 1 1
-0.50 -279.53  286958.89 3085535.56 3.56 1 1
-0.50 -280.03  286958.89 3085535.56 3.49 1 1
-0.50 -280.53  286958.89 3085535.56 3.44 1 1
-0.50 -281.03  286958.89 3085535.56 3.39 1 1
-0.50 -281.53  286958.89 3085535.56 3.37 1 1
-0.50 -282.03  286958.89 3085535.56 3.37 1 1
-0.50 -282.53  286958.89 3085535.56 3.37 1 1
-0.50 -283.03  286958.89 3085535.56 3.30 1 1
-0.50 -283.53  286958.89 3085535.56 3.15 1 1
-0.50 -284.03  286958.89 3085535.56 2.94 1 1
-0.50 -284.53  286958.89 3085535.56 2.72 1 1
-0.50 -285.03  286958.89 3085535.56 2.54 1 1
-0.50 -285.53  286958.89 3085535.56 2.41 1 1
-0.50 -286.03  286958.89 3085535.56 2.32 1 1
-0.50 -286.53  286958.89 3085535.56 2.27 1 1
-0.50 -287.03  286958.89 3085535.56 2.28 1 1
-0.50 -287.53  286958.89 3085535.56 2.34 1 1
-0.50 -288.03  286958.89 3085535.56 2.45 1 1
-0.50 -288.53  286958.89 3085535.56 2.58 1 1
-0.50 -289.03  286958.89 3085535.56 2.66 1 1
-0.50 -289.53  286958.89 3085535.56 2.66 1 1
-0.50 -290.03  286958.89 3085535.56 2.58 1 1
-0.50 -290.53  286958.89 3085535.56 2.44 1 1
-0.50 -291.03  286958.89 3085535.56 2.28 1 1
-0.50 -291.53  286958.89 3085535.56 2.13 1 1
-0.50 -292.03  286958.89 3085535.56 2.01 1 1
-0.50 -292.53  286958.89 3085535.56 1.92 1 1
-0.50 -293.03  286958.89 3085535.56 1.88 1 1
-0.50 -293.53  286958.89 3085535.56 1.89 1 1
-0.50 -294.03  286958.89 3085535.56 1.93 1 1
-0.50 -294.53  286958.89 3085535.56 2.01 1 1
-0.50 -295.03  286958.89 3085535.56 2.12 1 1
-0.50 -295.53  286958.89 3085535.56 2.24 1 1
-0.50 -296.03  286958.89 3085535.56 2.37 1 1
-0.50 -296.53  286958.89 3085535.56 2.55 1 1
-0.50 -297.03  286958.89 3085535.56 2.75 1 1
-0.50 -297.53  286958.89 3085535.56 2.93 1 1
-0.50 -298.03  286958.89 3085535.56 2.98 1 1
-0.50 -298.53  286958.89 3085535.56 2.92 1 1
-0.50 -299.03  286958.89 3085535.56 2.76 1 1
-0.50 -299.53  286958.89 3085535.56 2.56 1 1
-0.50 -300.03  286958.89 3085535.56 2.36 1 1
-0.50 -300.53  286958.89 3085535.56 2.20 1 1
-0.50 -301.03  286958.89 3085535.56 2.10 1 1
-0.50 -301.53  286958.89 3085535.56 2.06 1 1
-0.50 -302.03  286958.89 3085535.56 2.06 1 1
-0.50 -302.53  286958.89 3085535.56 2.09 1 1
-0.50 -303.03  286958.89 3085535.56 2.14 1 1
-0.50 -303.53  286958.89 3085535.56 2.21 1 1
-0.50 -304.03  286958.89 3085535.56 2.31 1 1
-0.50 -304.53  286958.89 3085535.56 2.39 1 1
-0.50 -305.03  286958.89 3085535.56 2.46 1 1
-0.50 -305.53  286958.89 3085535.56 2.49 1 1
-0.50 -306.03  286958.89 3085535.56 2.51 1 1
-0.50 -306.53  286958.89 3085535.56 2.55 1 1
-0.50 -307.03  286958.89 3085535.56 2.61 1 1
-0.50 -307.53  286958.89 3085535.56 2.72 1 1
-0.50 -308.03  286958.89 3085535.56 2.84 1 1
-0.50 -308.53  286958.89 3085535.56 2.93 1 1
-0.50 -309.03  286958.89 3085535.56 2.96 1 1
-0.50 -309.53  286958.89 3085535.56 2.91 1 1
-0.50 -310.03  286958.89 3085535.56 2.83 1 1
-0.50 -310.53  286958.89 3085535.56 2.72 1 1
-0.50 -311.03  286958.89 3085535.56 2.58 1 1
-0.50 -311.53  286958.89 3085535.56 2.42 1 1
-0.50 -312.03  286958.89 3085535.56 2.27 1 1
-0.50 -312.53  286958.89 3085535.56 2.12 1 1
-0.50 -313.03  286958.89 3085535.56 1.92 1 1
-0.50 -313.52  286958.89 3085535.56 1.68 1 1
-0.50 -314.03  286958.89 3085535.56 1.42 1 1
-0.50 -314.53  286958.89 3085535.56 1.20 1 1
-0.50 -315.03  286958.89 3085535.56 1.03 1 1
-0.50 -315.52  286958.89 3085535.56 0.92 1 1
-0.50 -316.02  286958.89 3085535.56 0.85 1 1
-0.50 -316.53  286958.89 3085535.56 0.80 1 1
-0.50 -317.03  286958.89 3085535.56 0.74 1 1
-0.50 -317.52  286958.89 3085535.56 0.70 1 1
-0.50 -318.02  286958.89 3085535.56 0.69 1 1
-0.50 -318.41  286958.89 3085535.56 0.68 1 1
-0.50 -318.81  286958.89 3085535.56 0.68 1 1
-0.50 -319.10  286958.89 3085535.56 0.68 1 1
-0.50 -319.39  286958.89 3085535.56 0.68 1 1
-0.50 -319.69  286958.89 3085535.56 0.69 1 1
-0.50 -319.99  286958.89 3085535.56 0.70 1 1
0 -260.10  286959.36 3085535.42 2.97 1 1
0 -260.51  286959.36 3085535.42 2.97 1 1
0 -260.91  286959.36 3085535.42 2.96 1 1
0 -261.32  286959.36 3085535.42 2.96 1 1
0 -261.72  286959.36 3085535.42 2.95 1 1
0 -262.13  286959.36 3085535.42 2.94 1 1
0 -262.53  286959.36 3085535.42 2.93 1 1
0 -263.03  286959.36 3085535.42 2.90 1 1
0 -263.53  286959.36 3085535.42 2.84 1 1
0 -263.89  286959.36 3085535.42 2.75 1 1
0 -264.25  286959.36 3085535.42 2.63 1 1
0 -264.64  286959.36 3085535.42 2.51 1 1
0 -265.04  286959.36 3085535.42 2.40 1 1
0 -265.54  286959.36 3085535.42 2.31 1 1
0 -266.04  286959.36 3085535.42 2.26 1 1
0 -266.54  286959.36 3085535.42 2.26 1 1
0 -267.04  286959.36 3085535.42 2.29 1 1
0 -267.53  286959.36 3085535.42 2.37 1 1
0 -268.03  286959.36 3085535.42 2.49 1 1
0 -268.53  286959.36 3085535.42 2.62 1 1
0 -269.03  286959.36 3085535.42 2.74 1 1
0 -269.53  286959.36 3085535.42 2.80 1 1
0 -270.03  286959.36 3085535.42 2.77 1 1
0 -270.53  286959.36 3085535.42 2.66 1 1
0 -271.03  286959.36 3085535.42 2.53 1 1
